pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,9/26/20,80.7,-1.63,6.38,Brandon Bielak,608597,656232,null,foul,,,,,9,null,R,L,R,TEX,HOU,S,null,null,0,1,2020,0.6,-0.8,0.7,1.81,null,null,null,1,5,Bot,null,null,,,572863,,null,4.057514712,-117.4656958,-1.8974133,4.406249446,23.71412306,-39.59902854,3.52,1.71,11,93.4,-12,79.5,2299,5.6,630914,656232,572863,649557,514888,608324,608686,663656,664702,502210,54.89,null,null,null,null,null,null,null,38,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,9/25/20,81,-0.24,6.03,Ryan Pressly,642201,519151,strikeout,swinging_strike,,,,,14,Eli White strikes out swinging.  ,R,R,R,TEX,HOU,S,2,null,2,2,2020,1.3,-1.3,1.04,1.77,null,null,null,2,9,Bot,null,null,,,455117,,null,0.329565501,-117.8479309,-0.400704615,12.12205724,25.54603255,-43.89828221,3.37,1.61,null,null,null,80.2,3204,6,630913,519151,455117,493329,514888,608324,621043,663656,543807,502210,54.46,null,null,0,1,0,0,null,74,5,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
CU,9/25/20,83.1,-0.35,6.01,Ryan Pressly,608597,519151,home_run,hit_into_play_score,,,,,14,Ronald Guzman homers (4) on a fly ball to right field.  ,R,L,R,TEX,HOU,X,null,fly_ball,2,2,2020,1.2,-1.1,0.86,2.1,null,null,null,2,9,Bot,227,94.34,,,455117,,null,0.490386595,-120.9108439,-0.344547701,11.1863995,26.63053433,-42.6001666,3.52,1.71,342,90.7,31,82.4,3150,6.1,630913,519151,455117,493329,514888,608324,621043,663656,543807,502210,54.41,0.071,0.083,2,1,0,3,3,73,6,Curveball,2,3,2,3,3,2,2,3,Infield shift,Standard
CU,9/25/20,83,-0.36,5.98,Ryan Pressly,608597,519151,null,swinging_strike,,,,,14,null,R,L,R,TEX,HOU,S,null,null,0,1,2020,1.5,-1,0.63,0.4,null,null,null,2,9,Bot,null,null,,,455117,,null,-0.743297139,-120.7315564,-4.225163841,14.9343016,27.93093653,-40.96162024,3.52,1.71,null,null,null,82,3395,6.1,630913,519151,455117,493329,514888,608324,621043,663656,543807,502210,54.43,null,null,null,null,null,null,null,73,2,Curveball,2,3,2,3,3,2,2,3,Infield shift,Standard
CU,9/25/20,82.1,-0.5,6.09,Ryan Pressly,608597,519151,null,called_strike,,,,,8,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,1.2,-0.9,-0.13,1.77,null,null,null,2,9,Bot,null,null,,,455117,,null,-1.488783692,-119.4724032,-1.323649563,11.75846747,26.74443065,-40.92868714,3.52,1.71,null,null,null,80.9,3314,5.9,630913,519151,455117,493329,514888,608324,621043,663656,543807,502210,54.63,null,null,null,null,null,null,null,73,1,Curveball,2,3,2,3,3,2,2,3,Infield shift,Standard
CU,9/25/20,80.9,-0.59,6.11,Ryan Pressly,518618,519151,null,called_strike,,,,,1,null,R,L,R,TEX,HOU,S,null,null,1,1,2020,1.2,-0.9,-0.64,3.17,null,null,null,1,9,Bot,null,null,,,455117,,null,-2.384946911,-117.6225647,1.845622465,11.45608633,25.80552238,-40.83028582,3.35,1.55,null,null,null,79.8,3285,5.9,630913,519151,455117,493329,514888,608324,621043,663656,543807,502210,54.58,null,null,null,null,null,null,null,72,3,Curveball,2,3,2,3,3,2,2,3,Infield shift,Standard
CU,9/25/20,82.2,-0.31,6.07,Ryan Pressly,518618,519151,null,ball,,,,,14,null,R,L,R,TEX,HOU,B,null,null,0,1,2020,1.6,-1.1,1.21,0.98,null,null,null,1,9,Bot,null,null,,,455117,,null,0.330664327,-119.5235019,-2.702002359,15.01842862,27.82621247,-42.23224061,3.35,1.55,null,null,null,81.2,3452,6.1,630913,519151,455117,493329,514888,608324,621043,663656,543807,502210,54.39,null,null,null,null,null,null,null,72,2,Curveball,2,3,2,3,3,2,2,3,Infield shift,Standard
CU,9/25/20,75.6,-1.25,6.17,Jose Urquidy,641432,664353,null,ball,,,,,11,null,R,L,R,TEX,HOU,B,null,null,1,0,2020,0.9,-1.2,-1.09,3.15,null,null,643396,2,7,Bot,null,null,,,455117,,null,-1.201665822,-109.9101843,3.031779786,7.166068863,21.73138007,-42.66357487,3.2,1.49,null,null,null,75,2548,6.1,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.37,null,null,null,null,null,null,null,57,2,Curveball,2,2,2,2,2,2,2,2,Infield shift,Standard
CU,9/25/20,78.3,-1.33,6.1,Jose Urquidy,643396,664353,single,hit_into_play_no_out,,,,,6,Isiah Kiner-Falefa singles on a ground ball to third baseman Alex Bregman.  ,R,R,R,TEX,HOU,X,5,ground_ball,1,2,2020,0.8,-1.2,0.62,2.18,null,null,null,2,7,Bot,88.39,166.05,,,455117,,null,2.663360015,-113.9722809,0.73685634,6.501622501,23.24354876,-43.26331182,3.21,1.49,5,77,-38,77.3,2599,5.8,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.69,0.064,0.058,0.9,1,1,0,2,56,4,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
CU,9/25/20,76,-1.46,6.03,Jose Urquidy,608597,664353,strikeout,foul_tip,,,,,5,Ronald Guzman strikes out on a foul tip.  ,R,L,R,TEX,HOU,S,2,null,1,2,2020,0.9,-1.3,-0.06,2.39,null,null,null,0,7,Bot,null,null,,,455117,,null,1.25366194,-110.6683089,1.74098083,7.316762039,21.73638985,-43.09205196,3.52,1.71,null,null,null,74.9,2606,5.7,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.85,null,null,0,1,0,0,null,54,4,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
CU,9/25/20,75,-1.45,6.02,Jose Urquidy,608597,664353,null,called_strike,,,,,8,null,R,L,R,TEX,HOU,S,null,null,0,1,2020,0.7,-1.5,0.24,2.18,null,null,null,0,7,Bot,null,null,,,455117,,null,2.190819387,-109.0490273,1.943481257,5.35320993,21.41147301,-44.55042972,3.52,1.71,null,null,null,74.3,2492,6,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.45,null,null,null,null,null,null,null,54,2,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
CU,9/25/20,73.9,-1.49,6.01,Jose Urquidy,608597,664353,null,called_strike,,,,,13,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,0.8,-1.3,-0.87,2.61,null,null,null,0,7,Bot,null,null,,,455117,,null,-0.07726475,-107.5094021,2.665632425,5.93728266,20.11341539,-43.09980473,3.52,1.71,null,null,null,73,2415,5.8,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.69,null,null,null,null,null,null,null,54,1,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
CU,9/25/20,75.6,-1.27,6.23,Jose Urquidy,518618,664353,null,called_strike,,,,,7,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,1.2,-0.9,-0.59,1.96,608336,null,669087,2,6,Bot,null,null,,,455117,,null,-0.624614746,-110.0053549,-0.201426735,9.401316139,21.73895505,-39.24913381,3.35,1.55,null,null,null,74.6,2617,5.8,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.68,null,null,null,null,null,null,null,49,1,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
CU,9/25/20,77.4,-1.58,5.93,Jose Urquidy,608336,664353,hit_by_pitch,hit_by_pitch,,,,,14,Joey Gallo hit by pitch.  ,R,L,R,TEX,HOU,B,null,null,3,2,2020,0.9,-1.2,2.6,-0.38,null,null,null,1,6,Bot,null,null,,,455117,,null,7.290097781,-112.4782804,-4.172693113,5.734552451,23.44406907,-41.73756543,3.48,1.67,13,null,null,76.6,2618,6.1,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.4,null,null,0.7,1,0,0,null,46,6,Curveball,2,2,2,2,2,2,2,2,Infield shift,Strategic
CU,9/25/20,74.8,-1.66,6.04,Jose Urquidy,608336,664353,null,swinging_strike,,,,,13,null,R,L,R,TEX,HOU,S,null,null,1,0,2020,1,-1.3,-0.46,1.49,null,null,null,1,6,Bot,null,null,,,455117,,null,0.655254809,-108.7859189,0.240069052,7.876156465,22.02102048,-42.8367887,3.48,1.67,null,null,null,73.8,2568,5.9,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.61,null,null,null,null,null,null,null,46,2,Curveball,2,2,2,2,2,2,2,2,Infield shift,Strategic
CU,9/25/20,77.1,-1.16,6.16,Jose Urquidy,641432,664353,field_out,hit_into_play,,,,,5,"Willie Calhoun grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ",R,L,R,TEX,HOU,X,4,ground_ball,1,0,2020,0.9,-1.3,-0.08,2.45,null,642201,643396,2,5,Bot,136.34,161.25,,,455117,,null,0.72858077,-112.1669612,1.431750498,7.123007187,21.88883851,-43.53992006,3.2,1.49,41,98.4,-1,75.8,2596,5.6,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.94,0.329,0.296,0,1,0,0,2,40,2,Curveball,2,1,2,1,1,2,2,1,Standard,Strategic
CU,9/25/20,76.1,-1.31,6.07,Jose Urquidy,641432,664353,null,ball,,,,,7,null,R,L,R,TEX,HOU,B,null,null,0,0,2020,1.1,-1.2,-0.31,1.49,null,642201,643396,2,5,Bot,null,null,,,455117,,null,0.201260305,-110.8002871,-0.370728424,8.625624379,21.50937969,-42.09531938,3.2,1.49,null,null,null,75.1,2535,5.7,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.81,null,null,null,null,null,null,null,40,1,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
CU,9/25/20,78.9,-1.26,6.23,Jose Urquidy,608597,664353,field_out,hit_into_play,,,,,5,"Ronald Guzman grounds out, first baseman Yuli Gurriel to pitcher Jose Urquidy.  ",R,L,R,TEX,HOU,X,3,ground_ball,0,2,2020,0.9,-1.2,-0.24,2.62,null,null,null,1,5,Bot,165.47,142.58,,,455117,,null,0.457302114,-114.8524896,1.075196918,8.268445996,22.07651244,-42.78405146,3.52,1.71,6,83.7,-30,77.9,2676,5.7,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.85,0.05,0.045,0,1,0,0,2,37,3,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
CU,9/25/20,77,-1.14,6.28,Jose Urquidy,596059,664353,null,called_strike,,,,,2,null,R,L,R,TEX,HOU,S,null,null,1,0,2020,0.9,-1.1,0.15,2.72,null,null,608336,2,4,Bot,null,null,,,455117,,null,1.062220752,-112.1431372,1.364508924,7.569191845,20.55910374,-41.88356984,3.03,1.39,null,null,null,76,2585,5.5,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.96,null,null,null,null,null,null,null,29,2,Curveball,1,0,1,0,0,1,1,0,Infield shift,Strategic
CU,9/25/20,74.7,-1.43,6.17,Jose Urquidy,641432,664353,null,called_strike,,,,,11,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,0.7,-1.1,-0.83,3.33,null,null,null,0,4,Bot,null,null,,,455117,,null,0.059270213,-108.6579756,3.237295349,5.291201989,20.14036655,-41.47950172,3.2,1.49,null,null,null,73.6,2497,5.6,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.86,null,null,null,null,null,null,null,26,1,Curveball,1,0,1,0,0,1,1,0,Infield shift,Strategic
CU,9/25/20,75,-1.56,6.06,Jose Urquidy,608597,664353,field_out,hit_into_play,,,,,4,Ronald Guzman flies out to right fielder Josh Reddick.  ,R,L,R,TEX,HOU,X,9,fly_ball,0,0,2020,1,-1.2,-0.51,2.53,null,null,null,0,3,Bot,204.81,86.25,,,455117,,null,0.479957565,-109.1967312,2.037519295,7.520377516,20.26664866,-42.58544573,3.52,1.71,325,87,31,74.1,2590,5.7,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.82,0.036,0.036,0,1,0,0,3,19,1,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
CU,9/25/20,79,-1.27,6.06,Jose Urquidy,596059,664353,field_out,hit_into_play,,,,,5,Rougned Odor lines out to first baseman Yuli Gurriel.  ,R,L,R,TEX,HOU,X,3,line_drive,2,2,2020,0.5,-1.2,-0.27,2.01,null,null,null,1,2,Bot,164.92,151.01,,,455117,,null,1.260528542,-115.1237858,0.226115798,4.152090251,21.75652636,-43.23890101,3.03,1.39,151,86.6,10,78.6,2504,5.9,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.56,0.579,0.521,0,1,0,0,4,12,9,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/25/20,79.7,-1.44,6.2,Jose Urquidy,608336,664353,field_out,hit_into_play,,,,,9,Joey Gallo grounds out to first baseman Yuli Gurriel.  ,R,L,R,TEX,HOU,X,3,ground_ball,2,2,2020,0.9,-1.3,0.8,1.92,null,null,null,0,2,Bot,159.94,159.61,,,455117,,null,3.275118817,-116.0035381,-0.170673771,7.166536066,23.20271625,-44.1119574,3.48,1.67,7,61.3,-22,79,2653,5.9,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.59,0.079,0.071,0,1,0,0,2,11,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/25/20,71.8,-1.34,6.02,Jose Urquidy,608336,664353,null,called_strike,,,,,1,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,0.6,-1.4,-0.57,2.76,null,null,null,0,2,Bot,null,null,,,455117,,null,0.482316925,-104.4461758,3.420244075,4.374510904,19.67226626,-43.06327019,3.26,1.4,null,null,null,71,2500,5.9,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.58,null,null,null,null,null,null,null,11,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
CU,9/25/20,77.7,-1.45,6.07,Jose Urquidy,641432,664353,field_out,hit_into_play,,,,,5,"Willie Calhoun grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ",R,L,R,TEX,HOU,X,4,ground_ball,0,1,2020,1,-1.2,-0.1,2.58,null,null,null,1,1,Bot,145.97,148.15,,,455117,,null,1.081143711,-113.1988029,1.566119778,8.266711978,21.00537944,-42.85499805,3.2,1.49,30,97.8,-3,77,2428,5.7,630913,664353,455117,493329,514888,608324,621043,663656,543807,502210,54.75,0.2,0.18,0,1,0,0,2,6,2,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,9/24/20,78.1,-1.04,5.85,Luis Garcia,641432,677651,null,ball,,,,,14,null,R,L,R,TEX,HOU,B,null,null,2,2,2020,0.6,-1.1,0.39,1.09,null,461865,null,2,7,Bot,null,null,,,572863,,null,2.031096157,-113.6959157,-1.254649133,4.510256447,21.94283635,-41.98526691,3.2,1.61,null,null,null,77.9,2337,6.2,630912,677651,572863,493329,514888,608324,621043,663656,543807,502210,54.28,null,null,null,null,null,null,null,64,5,Curveball,3,10,3,10,10,3,3,10,Standard,Strategic
CU,9/24/20,76.1,-1.2,5.87,Luis Garcia,641432,677651,null,called_strike,,,,,5,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,0.8,-1,0.07,2.67,null,461865,null,2,7,Bot,null,null,,,572863,,null,1.238269835,-110.7281744,2.266117651,6.2590336,21.78265213,-41.27211698,3.22,1.67,null,null,null,75.8,1944,6.3,630912,677651,572863,493329,514888,608324,621043,663656,543807,502210,54.22,null,null,null,null,null,null,null,64,1,Curveball,3,10,3,10,10,3,3,10,Standard,Strategic
CU,9/24/20,76.6,-1.28,5.87,Luis Garcia,665750,677651,field_out,hit_into_play,,,,,8,Leody Taveras pops out to second baseman Jose Altuve.  ,R,L,R,TEX,HOU,X,4,popup,0,1,2020,0.6,-1.1,-0.02,1.82,null,461865,null,1,7,Bot,164.87,135.73,,,572863,,null,1.57326697,-111.5355091,0.413053624,4.745419843,21.43415682,-41.24272294,3.45,1.69,181,69.1,54,76.6,2212,6.4,630912,677651,572863,493329,514888,608324,621043,663656,543807,502210,54.12,0.057,0.051,0,1,0,0,3,63,2,Curveball,3,10,3,10,10,3,3,10,Infield shift,Strategic
CU,9/24/20,76.9,-1.41,5.8,Luis Garcia,665750,677651,null,swinging_strike_blocked,,,,,14,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,0.6,-0.8,1.35,-0.34,null,461865,null,1,7,Bot,null,null,,,572863,,null,4.691536137,-111.9202586,-4.601639818,4.420750661,21.10509371,-38.03919968,3.45,1.69,null,null,null,76.6,2123,6.2,630912,677651,572863,493329,514888,608324,621043,663656,543807,502210,54.3,null,null,null,null,null,null,null,63,1,Curveball,3,10,3,10,10,3,3,10,Infield shift,Standard
CU,9/24/20,76.9,-1.46,5.81,Luis Garcia,608597,677651,field_out,hit_into_play,,,,,5,Ronald Guzman flies out to right fielder Josh Reddick.  ,R,L,R,TEX,HOU,X,9,fly_ball,0,1,2020,0.8,-1.2,0.21,2.38,null,669256,null,2,6,Bot,186.09,87.97,,,572863,,null,2.138898501,-111.8892694,1.979246009,5.977362959,21.73460825,-42.9875193,3.52,1.71,344,90.1,37,76.3,2295,6.1,630912,677651,572863,493329,514888,608324,621043,663656,543807,502210,54.44,0.05,0.08,0,1,0,0,3,57,2,Curveball,3,10,3,10,10,3,3,10,Standard,Standard
CU,9/24/20,76.2,-1.59,5.6,Cristian Javier,641432,664299,null,ball,,,,,14,null,R,L,R,TEX,HOU,B,null,null,0,0,2020,1.2,-0.9,1.23,0.69,null,null,665750,0,6,Bot,null,null,,,572863,,null,3.667842282,-110.802767,-1.461084115,9.296641162,22.82445095,-39.74903243,3.14,1.56,null,null,null,74.9,2780,5.7,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.77,null,null,null,null,null,null,null,52,1,Curveball,0,10,0,10,10,0,0,10,Infield shift,Strategic
CU,9/24/20,78.4,-1.7,5.53,Cristian Javier,461865,664299,strikeout,swinging_strike,,,,,14,Andrew Romine strikes out swinging.  ,R,L,R,TEX,HOU,S,2,null,0,2,2020,0.8,-0.6,1.27,1.05,null,null,608597,1,5,Bot,null,null,,,572863,,null,4.949176157,-114.1270429,-1.641298188,5.872605901,21.20895431,-37.70614444,3.41,1.56,null,null,null,78,2823,6,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.51,null,null,0,1,0,0,null,42,3,Curveball,0,7,0,7,7,0,0,7,Standard,Standard
CU,9/24/20,76.6,-1.72,5.56,Cristian Javier,608597,664299,null,called_strike,,,,,4,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,0.9,-0.7,-0.78,2.3,null,null,null,1,5,Bot,null,null,,,572863,,null,0.440499359,-111.529917,1.289113436,7.156759166,19.23709655,-38.29321011,3.52,1.68,null,null,null,75.9,2798,5.7,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.85,null,null,null,null,null,null,null,41,1,Curveball,0,7,0,7,7,0,0,7,Standard,Standard
CU,9/24/20,74.8,-1.82,5.59,Cristian Javier,596059,664299,null,ball,,,,,11,null,R,L,R,TEX,HOU,B,null,null,0,0,2020,0.9,-0.9,-3.16,2.47,null,null,null,0,5,Bot,null,null,,,572863,,null,-4.303608695,-108.8560471,2.266655384,7.958198778,20.09834461,-39.69848974,3.03,1.31,null,null,null,74,2772,5.8,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.73,null,null,null,null,null,null,null,40,1,Curveball,0,7,0,7,7,0,0,7,Infield shift,Strategic
CU,9/24/20,76.8,-1.75,5.43,Cristian Javier,641432,664299,null,ball,,,,,14,null,R,L,R,TEX,HOU,B,null,null,0,0,2020,1.1,-0.5,0.5,0.97,null,null,null,2,3,Bot,null,null,,,572863,,null,2.706618524,-111.9046692,-1.504451224,8.982869672,20.15712672,-36.53906947,3.2,1.54,null,null,null,76.4,2810,5.9,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.57,null,null,null,null,null,null,null,27,1,Curveball,0,5,0,5,5,0,0,5,Infield shift,Strategic
CU,9/24/20,78.5,-1.39,5.6,Cristian Javier,608597,664299,null,ball,,,,,14,null,R,L,R,TEX,HOU,B,null,null,0,2,2020,0.8,-0.7,1.12,0.2,null,null,669256,1,2,Bot,null,null,,,572863,,null,3.96935581,-114.3016427,-3.480720269,5.987482401,22.2067929,-37.95242492,3.52,1.83,null,null,null,77.7,2839,5.8,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.66,null,null,null,null,null,null,null,20,3,Curveball,0,5,0,5,5,0,0,5,Standard,Standard
CU,9/24/20,76.7,-1.66,5.52,Cristian Javier,608597,664299,null,called_strike,,,,,4,null,R,L,R,TEX,HOU,S,null,null,0,1,2020,1,-0.9,-0.72,2.4,null,null,669256,1,2,Bot,null,null,,,572863,,null,0.23515313,-111.6236466,1.958033393,8.085272825,20.91340199,-39.98529569,3.52,1.74,null,null,null,75.7,2877,5.7,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.85,null,null,null,null,null,null,null,20,2,Curveball,0,5,0,5,5,0,0,5,Standard,Standard
CU,9/24/20,77.5,-1.66,5.59,Cristian Javier,608597,664299,null,swinging_strike,,,,,5,null,R,L,R,TEX,HOU,S,null,null,0,0,2020,0.6,-0.6,0.12,2.39,null,null,669256,1,2,Bot,null,null,,,572863,,null,2.664163384,-112.9272969,1.099235356,4.747816677,20.79168151,-37.48370951,3.52,1.71,null,null,null,77,2665,5.9,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.62,null,null,null,null,null,null,null,20,1,Curveball,0,5,0,5,5,0,0,5,Standard,Standard
CU,9/24/20,78,-1.49,5.62,Cristian Javier,641432,664299,field_out,hit_into_play,,,,,11,Willie Calhoun flies out to right fielder Josh Reddick.   Leody Taveras to 3rd.  ,R,L,R,TEX,HOU,X,9,fly_ball,1,2,2020,0.7,-0.5,-0.27,3.72,null,665750,null,0,1,Bot,189.64,76.79,,,572863,,null,1.262181584,-113.5940893,3.625324859,6.185940747,20.54065565,-37.35686543,3.2,1.49,335,89.4,32,77.1,2795,5.6,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.91,0.05,0.058,0,1,0,0,3,8,4,Curveball,0,2,0,2,2,0,0,2,Standard,Standard
CU,9/24/20,77.2,-1.63,5.65,Cristian Javier,641432,664299,null,foul,,,,,14,null,R,L,R,TEX,HOU,S,null,null,0,1,2020,1.3,-0.8,1.04,2.13,null,665750,null,0,1,Bot,null,null,,,572863,,null,3.323006844,-112.2782369,1.051827823,10.00141425,22.85062118,-39.70504724,3.2,1.49,4,67.3,-38,75.8,2795,5.6,630912,664299,572863,493329,514888,608324,621043,663656,543807,502210,54.92,null,null,null,null,null,null,null,8,2,Curveball,0,2,0,2,2,0,0,2,Standard,Standard
CU,9/23/20,79.6,-1.99,6.2,Cy Sneed,543829,605482,null,ball,,,,,13,null,R,L,R,SEA,HOU,B,null,null,1,1,2020,0.7,-1.3,-1,0.86,null,null,null,2,8,Bot,null,null,,,455117,,null,0.844813121,-115.963661,-2.577394448,6.196558198,23.519291,-43.13981786,3.4,1.56,null,null,null,79.5,2471,6.3,631035,605482,455117,493329,514888,608324,621043,488726,543807,663656,54.18,null,null,null,null,null,null,null,67,3,Curveball,3,0,3,0,0,3,3,0,Standard,Strategic
CU,9/23/20,78.8,-2.08,6.24,Cy Sneed,543829,605482,null,called_strike,,,,,5,null,R,L,R,SEA,HOU,S,null,null,0,0,2020,0.6,-1.3,-0.27,2.38,null,null,null,2,8,Bot,null,null,,,455117,,null,2.819091931,-114.7695149,0.86977018,4.65068577,22.64511337,-43.98588816,3.43,1.62,null,null,null,78.6,2450,6.3,631035,605482,455117,493329,514888,608324,621043,488726,543807,663656,54.23,null,null,null,null,null,null,null,67,1,Curveball,3,0,3,0,0,3,3,0,Standard,Strategic
CU,9/23/20,76.8,-1.5,6.23,Cy Sneed,623323,605482,null,called_strike,,,,,11,null,R,R,R,SEA,HOU,S,null,null,0,0,2020,0.9,-1.3,-0.9,2.87,null,null,null,1,8,Bot,null,null,,,455117,,null,-0.277827971,-111.8242528,2.241181202,7.250917401,21.58033524,-43.58277682,3.34,1.68,null,null,null,76.4,2459,6.1,631035,605482,455117,493329,514888,608324,621043,488726,543807,663656,54.4,null,null,null,null,null,null,null,66,1,Curveball,3,0,3,0,0,3,3,0,Standard,Standard
CU,9/23/20,72.8,-1.11,6.26,Zack Greinke,592530,425844,null,called_strike,,,,,14,null,R,L,R,SEA,HOU,S,null,null,2,0,2020,1,-1.1,0.94,2.01,null,null,664034,2,5,Bot,null,null,,,455117,,null,2.305701488,-105.8948053,0.800382063,7.302049335,20.2213595,-40.69831723,3.23,1.31,null,null,null,72,2572,6,631035,425844,455117,493329,514888,608324,621043,488726,543807,663656,54.55,null,null,null,null,null,null,null,43,3,Curveball,3,0,3,0,0,3,3,0,Infield shift,Standard
CU,9/23/20,71.4,-1.06,6.18,Zack Greinke,664034,425844,single,hit_into_play_score,,,,,8,Ty France singles on a line drive to left fielder Michael Brantley.   Kyle Seager scores.  ,R,R,R,SEA,HOU,X,7,line_drive,2,1,2020,1.1,-1,0.17,2.03,null,572122,null,2,5,Bot,48.95,93.69,,,455117,,null,0.63338036,-103.9362075,1.096860554,7.51143075,19.5308779,-39.74358339,3.34,1.53,268,93.8,19,70.5,2494,5.9,631035,425844,455117,493329,514888,608324,621043,488726,543807,663656,54.63,0.421,0.398,0.9,1,1,0,4,42,4,Curveball,2,0,2,0,0,2,2,0,Standard,Standard
